CL J1226.9+3332                12:26:58.25  +33:32:48.60  0.890  N   WARP J1226.9+3332              12:26:58.00  +33:32:54.10  0.890  merten+15             2015ApJ...806....4M     6.064   0.069  15.298   0.089  22.130   0.099  24.246   0.109   5.529   0.606  12.263   0.606  17.983   0.304
MS 1224.7+2007                 12:27:13.50  +19:50:56.00  0.326  N   ZwCl 1224.4+2005               12:27:13.50  +19:50:55.00  0.327  hoekstra+15           2015MNRAS.449..685H     1.300   0.550   3.100   1.350   4.381   1.890   5.100   2.200   1.636   0.414   3.307   0.991   4.618   1.492
CL J1227.9-1138                12:27:58.90  -11:35:13.00  0.634  N   LCDCS 531                      12:27:58.90  -11:35:13.50  0.636  clowe+06              2006A%26A...451..395C   0.139   0.139   0.310   0.310   0.491   0.491   0.577   0.577   0.325   0.325   0.651   0.651   0.976   0.976
XMMU J1229.4+0151              12:29:28.80  +01:51:34.00  0.980  N   2XMM J122929.1+015131          12:29:28.80  +01:51:34.00  0.980  sereno&13             2013MNRAS.434..878S     0.880   0.344   7.525   4.416  19.667  21.365  22.937  29.195   2.497   0.386   7.755   2.393  14.431   6.232
XMMU J1230.3+1339              12:30:17.00  +13:39:01.00  0.975  N   XMMU J1230.3+1339              12:30:17.02  +13:39:00.90  0.975  sereno&13             2013MNRAS.434..878S     3.154   1.977  14.279   8.852  27.968  26.053  31.708  32.065   4.098   1.232  11.031   3.573  18.865   7.877
ABELL 1553                     12:30:48.00  +10:33:21.60  0.165  N   ABELL 1553                     12:30:47.00  +10:33:38.00  0.165  cypriano+04           2004ApJ...613...95C     2.163   1.181   4.836   2.641   7.646   4.176  10.087   5.510   2.061   0.798   4.122   1.596   6.183   2.395
CL J1232.5-1250                12:32:30.30  -12:50:36.00  0.542  N   LCDCS 541                      12:32:30.30  -12:50:36.40  0.541  clowe+06              2006A%26A...451..395C   1.689   0.279   3.777   0.624   5.973   0.987   7.142   1.180   2.085   0.231   4.169   0.462   6.254   0.692
MS 1231.3+1542                 12:33:55.40  +15:25:58.00  0.235  N   NSCS J123357+152632            12:33:55.30  +15:25:58.00  0.238  hoekstra+15           2015MNRAS.449..685H     0.500   0.300   1.200   0.750   1.790   1.023   2.100   1.200   0.919   0.338   1.695   0.719   2.262   1.021
ZwCl 1231.4+1007               12:33:56.09  +09:50:28.00  0.229  N   ZwCl 1231.4+1007               12:33:56.09  +09:50:28.00  0.229  okabe&15              2015arXiv150704493O     1.643   0.943   5.114   1.421   8.543   2.264  10.986   3.243   1.748   0.219   4.439   0.678   7.035   1.196
ABELL 1576                     12:36:59.00  +63:11:26.00  0.299  N   ABELL 1576                     12:36:59.00  +63:11:26.00  0.279  pedersen&07           2007ApJ...667...26P     4.400   1.378  13.543   4.243  21.070   6.601  25.441   7.970   3.299   0.475   8.413   1.492  13.366   2.643
CL J1238.5-1144                12:38:33.50  -11:44:28.00  0.465  N   LCDCS 567                      12:38:33.50  -11:44:28.00  0.465  clowe+06              2006A%26A...451..395C   0.142   0.138   0.317   0.309   0.501   0.488   0.609   0.593   0.323   0.289   0.646   0.578   0.969   0.867
MS 1241.5+1710                 12:44:01.46  +16:53:43.90  0.549  N   MCXC J1244.0+1653              12:44:01.60  +16:53:42.00  0.312  foex+12               2012A%26A...546A.106F   3.844   0.830   9.500  20.500  13.900   3.000  15.702   3.389   3.573   0.444   7.868   1.128  11.495   1.766
[VMF98] 124                    12:52:04.10  -29:20:29.00  0.188  N   400d J1252-2920                12:52:05.27  -29:20:40.40  0.188  gonzalez+15           2015arXiv150403364J     0.249   0.207   0.623   0.519   0.900   0.750   1.079   0.899   0.553   0.311   1.002   0.627   1.327   0.870
RDCS J1252-2927                12:52:54.40  -29:27:17.00  1.240  N   RDCS J1252-2927                12:52:54.40  -29:27:17.00  1.237  sereno&13             2013MNRAS.434..878S     1.710   0.301   4.494   0.920   6.634   1.856   7.178   2.104   3.035   0.301   5.985   1.109   8.254   1.994
ABELL 1650                     12:58:41.80  -01:45:21.60  0.084  N   ABELL 1650                     12:58:41.10  -01:45:25.00  0.084  cypriano+04           2004ApJ...613...95C     1.836   0.788   4.105   1.762   6.490   2.786   8.820   3.786   1.825   0.542   3.650   1.083   5.475   1.625
ABELL 1651                     12:59:24.00  -04:11:20.40  0.085  N   ABELL 1651                     12:59:21.50  -04:11:41.00  0.085  cypriano+04           2004ApJ...613...95C     0.453   0.453   1.013   1.013   1.602   1.602   2.176   2.176   0.583   0.583   1.165   1.165   1.748   1.748
Coma Cluster                   12:59:35.67  +27:57:33.70  0.024  N   Coma Cluster                   12:59:48.73  +27:58:50.50  0.023  okabe+14a             2014ApJ...784...90O     1.642   0.314   5.956   1.285  10.255   2.935  14.288   4.629   1.855   0.270   4.781   0.860   7.645   1.537
CL J1301.7-1139                13:01:40.10  -11:39:24.00  0.485  N   LCDCS 634                      13:01:40.10  -11:39:24.00  0.483  clowe+06              2006A%26A...451..395C   0.520   0.225   1.163   0.504   1.839   0.797   2.224   0.964   0.912   0.273   1.823   0.547   2.735   0.820
ABELL 1664                     13:03:44.20  -24:15:21.60  0.128  N   ABELL 1664                     13:03:41.79  -24:13:05.50  0.128  cypriano+04           2004ApJ...613...95C     0.372   0.366   0.833   0.818   1.316   1.293   1.760   1.729   0.538   0.493   1.075   0.987   1.613   1.480
ABELL 1682                     13:06:54.70  +46:33:22.00  0.226  N   ABELL 1682                     13:06:54.70  +46:33:22.00  0.234  okabe&15              2015arXiv150704493O     3.400   0.464   8.929   1.050  13.200   1.893  15.957   2.514   2.797   0.204   6.517   0.523   9.821   0.907
MACS J1311.0-0311              13:11:01.80  -03:10:39.73  0.494  N   MACS J1311.0-0311              13:11:01.90  -03:10:36.00  0.494  merten+15             2015ApJ...806....4M     1.985   0.020   4.548   0.189   6.544   0.030   7.471   0.039   2.309   0.200   4.679   0.132   6.543   0.022
ABELL 1689                     13:11:29.52  -01:20:27.59  0.183  N   ABELL 1689                     13:11:29.50  -01:20:17.00  0.183  umetsu+15a            2015ApJ...806..207U     8.905   0.607  15.033   1.025  18.857   1.286  21.189   1.445   5.729   0.239  10.608   0.471  14.186   0.700
Zwicky 5768                    13:11:32.20  +22:00:32.00  0.266  N   ZwCl 1309.1+2216               13:11:32.20  +22:00:32.00  0.266  dahle06               2006ApJ...653..954D     2.458   1.893   5.861   4.512   8.327   6.411   9.747   7.504   2.410   1.104   5.103   2.680   7.301   4.092
ABELL 1703                     13:15:06.60  +51:49:29.00  0.281  N   ABELL 1703                     13:15:06.60  +51:49:29.00  0.281  umetsu+11             2011ApJ...729..127U     5.771   0.986  11.243   1.800  16.329   2.800  18.929   3.157   3.290   0.274   7.641   0.783  11.494   1.316
ABELL 1705                     13:12:54.80  +72:55:00.00  0.296  N   ABELL 1705                     13:15:08.17  +72:36:16.40  0.297  dahle+02              2002ApJS..139..313D     3.460   0.894   7.737   1.998  12.233   3.160  15.487   4.000   3.043   0.531   6.087   1.061   9.130   1.592
SDSS J1315+5439                13:15:09.30  +54:37:51.80  0.588  NA  NA NA                          NA           NA            NA     oguri+12              2012MNRAS.420.3213O     3.579   1.171   5.245   1.717   6.235   2.041   6.608   2.163   3.535   0.354   5.273   0.947   6.383   1.518
ABELL 1722                     13:20:08.40  +70:04:37.00  0.325  N   ABELL 1722                     13:20:08.40  +70:04:37.00  0.328  pedersen&07           2007ApJ...667...26P     1.601   0.914   4.657   2.657   7.100   4.051   8.460   4.827   1.949   0.585   4.412   1.602   6.541   2.603
GHO 132029+3155                13:22:48.77  +31:39:17.80  0.308  NA  NA NA                          NA           NA            NA     oguri+12              2012MNRAS.420.3213O     2.068   0.355   3.191   0.548   3.869   0.664   4.219   0.725   2.152   0.135   3.311   0.341   4.064   0.529
SDSS J1329+2243                13:29:34.49  +22:43:16.20  0.443  NA  NA NA                          NA           NA            NA     oguri+12              2012MNRAS.420.3213O     2.414   0.540   5.280   1.182   7.275   1.629   8.199   1.836   2.568   0.243   5.065   0.665   6.988   1.082
ABELL 1750C                    13:30:49.90  -01:51:47.00  0.068  N   ABELL 1750C                    13:30:49.88  -01:51:46.70  0.068  okabe&08              2008PASJ...60..345O     0.628   0.544   1.530   1.327   2.191   1.900   2.686   2.329   0.961   0.465   1.869   1.070   2.560   1.669
ABELL 1750N                    13:31:12.40  -01:42:51.00  0.084  N   ABELL 1750N                    13:31:12.37  -01:42:51.00  0.084  okabe&08              2008PASJ...60..345O     0.926   0.664   2.330   1.671   3.373   2.419   4.143   2.971   1.244   0.482   2.538   1.147   3.563   1.833
ABELL 1758S                    13:32:30.20  +50:24:32.00  0.280  N   ABELL 1758b                    13:32:30.20  +50:24:32.00  0.280  okabe&08              2008PASJ...60..345O     0.320   0.307   0.933   0.895   1.425   1.366   1.714   1.643   0.732   0.416   1.450   0.922   2.004   1.359
ABELL 1758N                    13:32:43.47  +50:32:38.33  0.279  N   ABELL 1758N                    13:32:44.80  +50:32:23.90  0.280  applegate+14          2014MNRAS.439...48A     6.075   0.896  15.201   2.243  21.970   3.241  25.856   3.815   4.023   0.323   9.484   0.884  14.388   1.448
SL J1334.3+3728                13:34:24.00  +37:28:22.00  0.301  N   NSCS J133424+372822            13:34:24.00  +37:28:22.00  0.300  hamana+09             2009PASJ...61..833H     1.540   0.455   4.329   1.279   6.243   1.843   7.300   2.157   1.868   0.286   4.058   0.769   5.886   1.229
ABELL 1763                     13:35:18.20  +40:59:49.00  0.228  N   ABELL 1763                     13:35:18.20  +40:59:49.00  0.223  okabe&15              2015arXiv150704493O     4.800   0.986  14.957   1.864  23.729   3.943  29.671   5.629   3.220   0.300   8.510   0.712  13.820   1.275
SL J1335.7+3731                13:35:45.60  +37:31:48.00  0.407  N   SL J1335.7+3731                13:35:45.60  +37:31:48.00  0.410  hamana+09             2009PASJ...61..833H     1.926   0.575   5.757   1.721   8.457   2.529   9.814   2.929   2.250   0.333   5.096   0.941   7.559   1.549
Abell 1767                     13:36:08.33  +59:12:23.04  0.070  N   ABELL 1767                     13:36:06.10  +59:12:28.00  0.070  kubo+09               2009ApJ...702L.110K     0.890   0.656   2.333   1.720   3.428   2.527   4.256   3.137   1.218   0.513   2.537   1.271   3.598   1.953
SL J1337.7+3800                13:37:43.70  +38:00:57.00  0.180  N   MaxBCG J204.43201+38.01585     13:37:43.68  +38:00:57.10  0.181  hamana+09             2009PASJ...61..833H     0.664   0.195   1.657   0.486   2.300   0.679   2.700   0.793   1.032   0.181   1.978   0.413   2.691   0.606
SDSS J1343+4155                13:43:32.85  +41:55:03.40  0.418  NA  NA NA                          NA           NA            NA     oguri+12              2012MNRAS.420.3213O     1.590   0.549   3.620   1.249   5.058   1.746   5.747   1.984   1.960   0.318   3.835   0.831   5.269   1.315
RX J1347.5-1145                13:47:31.05  -11:45:12.60  0.451  N   LCDCS 829                      13:47:30.60  -11:45:10.00  0.451  umetsu+15b            2015arXiv150704385U     7.581   1.615  22.200   4.862  34.090   8.739  40.014  10.953   4.868   0.760  12.427   1.665  19.754   2.872
CL J1353.0-1137                13:53:01.00  -11:37:31.00  0.577  N   LCDCS 849                      13:53:01.00  -11:37:31.00  0.588  clowe+06              2006A%26A...451..395C   0.347   0.252   0.776   0.564   1.227   0.891   1.458   1.059   0.687   0.375   1.374   0.751   2.061   1.126
CL J1354.2-1230                13:54:09.80  -12:31:01.00  0.757  N   LCDCS 853                      13:54:09.80  -12:31:01.50  0.763  clowe+06              2006A%26A...451..395C   0.743   0.267   1.662   0.597   2.628   0.944   3.040   1.092   1.298   0.319   2.596   0.638   3.894   0.957
RX J1354.2-0221                13:54:17.19  -02:21:59.20  0.546  N   400d J1354-0221                13:54:16.90  -02:21:47.00  0.546  hoekstra+11           2011ApJ...726...48H     2.100   0.600   6.563   1.875  10.267   2.934  11.888   3.397   2.560   0.370   6.013   1.060   9.104   1.769
400d 1357+6232                 13:57:19.40  +62:32:42.00  0.530  N   400d J1357+6232                13:57:20.20  +62:33:01.00  0.525  israel+12             2012A%26A...546A..79I   0.872   0.460   2.091   1.103   2.978   1.570   3.356   1.770   1.416   0.433   2.690   1.018   3.641   1.432
MS 1358.4+6245                 13:59:50.60  +62:31:05.00  0.329  N   ZwCl 1358.1+6245               13:59:53.10  +62:31:16.00  0.328  hoekstra+15           2015MNRAS.449..685H     3.100   0.700   7.900   1.850  11.519   2.688  13.500   3.150   2.793   0.340   6.286   0.931   9.293   1.509
ABELL 1835                     14:01:01.93  +02:52:39.89  0.253  N   ABELL 1835                     14:01:02.30  +02:52:48.00  0.253  applegate+14          2014MNRAS.439...48A     6.199   1.800  15.510   4.503  22.417   6.508  26.512   7.697   4.014   0.631   9.504   1.738  14.454   2.855
[AWM2009] Cluster-6            14:02:03.00  -10:19:44.00  0.427  N   DLSCL J1402.0-1019             14:02:03.00  -10:19:44.00  0.427  abate+09              2009ApJ...702..603A     0.093   0.139   0.206   0.309   0.286   0.429   0.323   0.485   0.269   0.303   0.424   0.515   0.526   0.659
SL2S J14081+5429               14:08:13.94  +54:29:04.68  0.416  N   SL2S J14081+5429_GROUP         14:08:13.90  +54:29:05.00  0.416  limousin+09           2009A%26A...502..445L   0.335   0.335   0.750   0.750   1.186   1.186   1.455   1.455   0.537   0.537   1.075   1.075   1.612   1.612
CL J1411.1-1148                14:11:03.90  -11:48:22.00  0.520  N   LCDCS 925                      14:11:03.90  -11:48:22.00  0.520  clowe+06              2006A%26A...451..395C   0.441   0.238   0.987   0.533   1.560   0.842   1.873   1.011   0.817   0.312   1.634   0.625   2.451   0.937
3C 295                         14:11:20.60  +52:12:10.00  0.460  N   3C 295_CLUSTER                 14:11:24.40  +52:12:38.00  0.460  hoekstra+15           2015MNRAS.449..685H     2.800   0.900   7.200   2.250  10.527   3.349  12.100   3.850   2.801   0.474   6.209   1.272   9.103   2.040
PSZ1 G099.84+58.45             14:14:47.00  +54:47:04.00  0.690  P   ZwCl 1412.9+5506               14:14:35.23  +54:52:03.90  0.631  gruen+14              2014MNRAS.442.1507G     5.396   1.610  18.600   5.550  30.143   8.994  34.587  10.320   4.543   0.606  11.945   1.965  19.336   3.557
WARP J1415.1+3612              14:15:11.10  +36:12:03.00  1.030  N   WARP J1415.1+3612              14:15:11.10  +36:12:03.00  1.030  sereno&13             2013MNRAS.434..878S     1.141   0.330   2.076   0.768   2.599   1.076   2.737   1.167   1.817   0.432   2.787   1.020   3.392   1.370
400d 1416+4446                 14:16:28.10  +44:46:38.00  0.400  N   NSCS J141623+444558            14:16:28.70  +44:46:41.00  0.400  israel+12             2012A%26A...546A..79I   0.596   0.277   1.361   0.633   1.905   0.886   2.171   1.010   1.025   0.288   1.861   0.646   2.466   0.862
CFHTLS:[GS2007] Cl-06          14:19:01.00  +52:36:43.00  0.533  N   CFHTLS:[GS2007] Cl-06          14:19:01.00  +52:36:43.00  0.533  gavazzi&07            2007A%26A...462..459G   0.431   0.212   0.963   0.474   1.523   0.749   1.824   0.898   0.814   0.280   1.627   0.561   2.441   0.841
CFHTLS:[GS2007] Cl-12          14:19:04.70  +53:08:31.00  0.296  N   CFHTLS_CL J141904+530830       14:19:04.70  +53:08:30.90  0.200  gavazzi&07            2007A%26A...462..459G   0.107   0.102   0.238   0.227   0.377   0.359   0.477   0.455   0.255   0.216   0.509   0.432   0.764   0.648
CL J1420.3-1236                14:20:19.40  -12:36:36.00  0.497  N   LCDCS 952                      14:20:19.40  -12:36:36.00  0.496  clowe+06              2006A%26A...451..395C   0.421   0.218   0.942   0.488   1.490   0.771   1.797   0.930   0.788   0.287   1.575   0.574   2.363   0.862
SDSS J1420+3955                14:20:40.33  +39:55:09.80  0.607  NA  NA NA                          NA           NA            NA     oguri+12              2012MNRAS.420.3213O     2.926   0.826   7.140   2.017  10.228   2.889  11.447   3.234   3.133   0.376   6.599   1.073   9.415   1.788
MACS J1423.8+2404              14:23:47.88  +24:04:42.45  0.545  N   GMBCG J215.94948+24.07846      14:23:47.66  +24:04:40.10  0.543  merten+15             2015ApJ...806....4M     2.551   0.079   5.826   0.060   8.107   0.100   9.168   0.109   2.768   0.274   5.588   0.188   7.799   0.062
ABELL 1914                     14:26:01.60  +37:49:38.00  0.171  N   ABELL 1914                     14:26:01.60  +37:49:38.00  0.171  okabe&15              2015arXiv150704493O     2.457   0.771   8.214   1.350  13.457   2.686  17.429   3.964   2.206   0.197   5.754   0.589   9.270   1.099
MACS J1427.2+4407              14:27:16.03  +44:07:30.51  0.487  N   MACS J1427.2+4407              14:27:16.20  +44:07:31.00  0.487  applegate+14          2014MNRAS.439...48A     1.336   0.825   3.343   2.065   4.832   2.985   5.502   3.398   1.846   0.705   3.732   1.621   5.214   2.403
PSZ1 G099.48+55.62             14:28:26.00  +56:51:36.00  0.105  P   ABELL 1925                     14:28:28.10  +56:52:58.00  0.105  gruen+14              2014MNRAS.442.1507G     0.432   0.177   1.100   0.450   1.599   0.654   1.958   0.801   0.779   0.198   1.499   0.443   2.042   0.646
ISCS J1429.3+3437              14:29:18.50  +34:37:25.00  1.260  N   ISCS J1429.3+3437              14:29:18.50  +34:37:25.00  1.258  sereno&13             2013MNRAS.434..878S     0.887   0.443   9.668   6.323  32.779  31.043  41.188  43.012   3.130   0.670  10.428   3.611  20.384   9.031
SL2S J14300+5546               14:30:00.66  +55:46:47.87  0.435  N   SL2S J14300+5546_GROUP         14:30:00.70  +55:46:48.00  0.501  limousin+09           2009A%26A...502..445L   0.338   0.338   0.755   0.755   1.193   1.193   1.458   1.458   0.544   0.544   1.088   1.088   1.631   1.631
SL2S J14314+5533               14:31:39.74  +55:33:22.71  0.640  N   SL2S J14314+5533_GROUP         14:31:39.70  +55:33:23.00  0.669  limousin+09           2009A%26A...502..445L   0.615   0.615   1.375   1.375   2.174   2.174   2.557   2.557   0.880   0.880   1.760   1.760   2.639   2.639
ISCS J1432.4+3332              14:32:29.10  +33:32:48.00  1.110  N   ISCS J1432.4+3332              14:32:29.10  +33:32:48.00  1.112  sereno&13             2013MNRAS.434..878S     0.963   0.355   4.727   2.728   8.415   7.274   9.362   8.284   2.511   0.462   6.497   2.456  10.519   5.802
ISCS J1432.6+3436              14:32:38.30  +34:36:49.00  1.350  N   ISCS J1432.6+3436              14:32:38.30  +34:36:49.00  1.347  sereno&13             2013MNRAS.434..878S     0.840   0.423   3.245   2.687   5.045   6.369   5.405   7.005   2.361   0.792   5.652   3.654   8.569   8.040
ISCS J1434.4+3426              14:34:28.50  +34:26:22.00  1.240  N   ISCS J1434.4+3426              14:34:28.50  +34:26:22.00  1.240  sereno&13             2013MNRAS.434..878S     0.622   0.354   1.718   1.254   2.354   2.120   2.498   2.315   1.654   0.656   3.019   2.492   3.678   3.765
ISCS J1434.7+3519              14:34:46.30  +35:19:45.00  1.370  N   ISCS J1434.7+3519              14:34:46.30  +35:19:45.00  1.373  sereno&13             2013MNRAS.434..878S     0.666   0.399   2.108   2.044   2.825   3.549   2.966   3.808   1.990   0.892   4.099   4.059   4.821   7.514
ISCS J1438.1+3414              14:38:09.50  +34:14:19.00  1.410  N   ISCS J1438.1+3414              14:38:09.50  +34:14:19.00  1.410  sereno&13             2013MNRAS.434..878S     0.809   0.470   1.890   1.144   2.530   1.791   2.662   1.929   1.852   0.717   3.085   1.989   3.776   2.735
Abell 1942                     14:38:21.90  +03:40:13.00  0.224  N   ABELL 1942                     14:38:22.00  +03:40:00.00  0.224  hoekstra+15           2015MNRAS.449..685H     3.100   0.600   7.900   1.550  11.481   2.263  13.700   2.700   2.682   0.275   6.059   0.755   8.974   1.227
SDSS J1446+3032                14:46:34.02  +30:32:58.20  0.464  NA  NA NA                          NA           NA            NA     oguri+12              2012MNRAS.420.3213O     3.032   0.766   4.696   1.186   5.702   1.440   6.136   1.550   3.005   0.249   4.692   0.662   5.796   1.056
ABELL 1995                     14:52:56.10  +58:02:56.00  0.320  N   ABELL 1995                     14:52:56.10  +58:02:56.00  0.319  pedersen&07           2007ApJ...667...26P    10.634   2.830  34.914   9.293  55.593  14.797  67.432  17.948   5.058   0.549  14.243   1.913  24.099   3.649
SDSS J1456+5702                14:56:00.78  +57:02:20.30  0.484  NA  NA NA                          NA           NA            NA     oguri+12              2012MNRAS.420.3213O     2.343   0.681   3.232   0.939   3.751   1.090   3.967   1.153   2.451   0.241   3.421   0.603   4.021   0.933
ZwCl 1454.8+2233               14:57:15.10  +22:20:34.00  0.258  N   NSCS J145715+222009            14:57:15.10  +22:20:34.00  0.258  okabe&15              2015arXiv150704493O     1.014   1.000   3.886   1.529   7.814   3.007  11.657   5.036   1.321   0.225   3.795   0.766   6.506   1.453
ABELL 2009                     15:00:19.50  +21:22:09.00  0.153  N   ABELL 2009                     15:00:19.50  +21:22:09.00  0.153  okabe&15              2015arXiv150704493O     1.543   0.779   6.429   1.336  12.829   3.814  18.971   6.707   1.567   0.213   4.680   0.615   8.245   1.243
Zwicky 7215                    15:01:22.76  +42:20:51.05  0.290  N   ZwCl 1459.4+4240               15:01:14.32  +42:28:12.50  0.290  applegate+14          2014MNRAS.439...48A     2.154   0.601   5.390   1.504   7.790   2.174   9.150   2.553   2.250   0.369   4.835   0.911   6.971   1.405
RXCJ 1504.1-0248               15:04:07.50  -02:48:16.00  0.215  N   WHL J150407.5-024816           15:04:07.50  -02:48:16.00  0.215  okabe&15              2015arXiv150704493O     4.343   0.800   6.729   1.629   8.257   2.236   9.200   2.600   3.552   0.613   5.898   1.137   7.494   1.608
ABELL 2034                     15:10:11.70  +33:30:53.00  0.113  N   ABELL 2034                     15:10:11.70  +33:30:53.00  0.113  okabe&08              2008PASJ...60..345O     1.654   0.992   5.169   3.100   8.086   4.849  10.243   6.143   1.800   0.606   4.322   1.399   6.625   2.415
ABELL 2029                     15:10:55.00  +05:43:12.00  0.077  N   ABELL 2029                     15:10:55.00  +05:43:12.00  0.077  cypriano+04           2004ApJ...613...95C     2.907   0.532   6.501   1.189  10.278   1.880  14.006   2.562   2.519   0.309   5.038   0.618   7.557   0.928
RCS J1511.0+0903               15:11:03.80  +09:03:15.00  0.970  N   RCS J1511.0+0903               15:11:03.80  +09:03:15.00  0.970  sereno&13             2013MNRAS.434..878S     0.693   0.286   1.249   0.519   1.565   0.692   1.649   0.742   1.210   0.369   1.799   0.704   2.160   0.909
MS 1512.4+3647                 15:14:22.50  +36:36:21.00  0.373  N   MS 1512.4+3647                 15:14:25.16  +36:36:30.00  0.372  hoekstra+15           2015MNRAS.449..685H     1.000   0.400   2.400   1.100   3.379   1.473   3.900   1.700   1.424   0.376   2.796   0.866   3.848   1.279
Abell 2048                     15:15:14.11  +04:23:10.32  0.095  N   ABELL 2048                     15:15:17.86  +04:22:56.10  0.097  kubo+09               2009ApJ...702L.110K     2.206   1.218   6.133   3.388   9.203   5.083  11.475   6.338   2.086   0.585   4.848   1.657   7.296   2.745
RX J1524.6+0957                15:24:38.30  +09:57:43.00  0.516  N   WARP J1524.6+0957              15:24:40.30  +09:57:39.00  0.516  hoekstra+15           2015MNRAS.449..685H     1.600   0.950   4.100   2.350   5.889   3.472   6.700   3.950   2.077   0.701   4.308   1.730   6.097   2.651
SDSS J1531+3414                15:31:10.60  +34:14:25.00  0.335  NA  NA NA                          NA           NA            NA     oguri+12              2012MNRAS.420.3213O     2.682   0.642   5.089   1.217   6.663   1.594   7.472   1.787   2.627   0.240   4.801   0.651   6.380   1.053
RX J1532.9+3021                15:32:53.78  +30:20:59.40  0.363  N   MACS J1532.8+3021              15:32:53.80  +30:20:58.00  0.345  umetsu+15b            2015arXiv150704385U     1.820   1.005   4.155   1.704   5.963   2.313   6.952   2.755   2.197   0.501   4.285   1.078   5.877   1.725
ABELL 2111                     15:39:44.10  +34:24:56.00  0.229  N   ABELL 2111                     15:39:44.10  +34:24:56.00  0.229  okabe&15              2015arXiv150704493O     1.457   0.771   4.100   1.229   6.243   2.050   7.814   2.764   1.735   0.283   3.913   0.794   5.791   1.322
Abell 2104                     15:40:07.90  -03:18:16.00  0.153  N   ABELL 2104                     15:40:07.50  -03:18:29.00  0.153  hoekstra+15           2015MNRAS.449..685H     3.600   0.800   9.100   1.950  13.124   2.806  15.900   3.400   2.799   0.305   6.438   0.857   9.632   1.410
RX J1540.8+1445                15:40:53.96  +14:45:56.00  0.441  N   WHL J154053.9+144556           15:40:53.30  +14:45:34.00  0.441  hoekstra+11           2011ApJ...726...48H     0.610   0.310   1.722   0.875   2.597   1.320   3.020   1.535   1.157   0.348   2.342   0.832   3.274   1.253
ABELL 2142                     15:58:20.60  +27:13:37.00  0.091  N   ABELL 2142                     15:58:20.60  +27:13:37.00  0.091  umetsu+09             2009ApJ...694.1643U     3.596   0.605   8.777   1.476  12.457   2.095  16.143   2.714   2.925   0.273   6.560   0.627   9.679   1.033
SL J1602.8+4335                16:02:50.60  +43:35:05.00  0.415  N   WHL J160250.6+433505           16:02:50.60  +43:35:05.00  0.420  hamana+09             2009PASJ...61..833H     1.442   0.328   4.200   0.950   6.114   1.393   7.057   1.607   1.909   0.227   4.152   0.608   6.026   0.973
Cl 1601+4253                   16:03:13.80  +42:45:36.00  0.539  N   GHO 1601+4253                  16:03:13.83  +42:45:36.20  0.539  smail+97              1997ApJ...479...70S     0.458   0.431   1.278   1.203   1.921   1.808   2.199   2.070   0.999   0.577   1.955   1.321   2.687   1.947
SL J1605.4+4244                16:05:26.40  +42:44:24.00  0.223  N   SL J1605.4+4244                16:05:26.40  +42:44:24.00  0.220  hamana+09             2009PASJ...61..833H     0.684   0.245   1.729   0.621   2.400   0.864   2.829   1.014   1.076   0.229   2.078   0.527   2.838   0.777
CL 1604+4304                   16:06:08.10  +42:54:59.00  0.900  N   GHO 1604+4303                  16:06:08.15  +42:54:59.30  0.897  sereno&13             2013MNRAS.434..878S     1.587   0.885   3.285   1.975   4.224   2.800   4.488   3.037   2.309   0.825   4.100   2.055   5.119   3.171
SL J1607.9+4338                16:07:59.50  +43:38:18.00  0.311  P   GHO 1606+4346                  16:07:59.51  +43:38:18.50  0.283  hamana+09             2009PASJ...61..833H     0.377   0.141   0.900   0.343   1.271   0.479   1.486   0.557   0.744   0.179   1.345   0.377   1.779   0.532
Abell 2163                     16:15:49.00  -06:08:41.00  0.203  N   ABELL 2163                     16:15:34.13  -06:07:26.30  0.203  hoekstra+15           2015MNRAS.449..685H     4.000   0.850  10.100   2.150  14.658   3.082  17.600   3.700   3.013   0.319   7.003   0.907  10.540   1.504
MACS J1621.3+3810              16:21:24.75  +38:10:09.31  0.463  N   MACS J1621.3+3810              16:21:24.70  +38:10:08.00  0.465  applegate+14          2014MNRAS.439...48A     2.815   0.960   7.044   2.402  10.181   3.471  11.630   3.965   2.858   0.570   6.178   1.417   8.936   2.192
SDSS J1621+0607                16:21:32.36  +06:07:19.00  0.342  NA  NA NA                          NA           NA            NA     oguri+12              2012MNRAS.420.3213O     2.463   0.731   5.554   1.648   7.736   2.296   8.877   2.634   2.491   0.317   5.065   0.878   7.096   1.436
MS 1621.5+2640                 16:23:35.50  +26:34:14.00  0.428  N   MCXC J1623.5+2634              16:23:35.50  +26:34:13.00  0.426  hoekstra+15           2015MNRAS.449..685H     4.300   0.900  11.300   2.450  16.582   3.584  19.200   4.150   3.497   0.379   8.167   1.083  12.324   1.803
Abell 2199                     16:28:38.23  +39:33:04.32  0.031  N   ABELL 2199                     16:28:38.00  +39:32:55.00  0.030  kubo+09               2009ApJ...702L.110K     1.750   0.966   4.708   2.600   6.981   3.856   8.800   4.860   1.784   0.518   4.014   1.412   5.931   2.285
SDSS J1632+3500                16:32:10.26  +35:00:29.70  0.490  NA  NA NA                          NA           NA            NA     oguri+12              2012MNRAS.420.3213O     2.701   0.893   4.507   1.490   5.628   1.861   6.103   2.018   2.783   0.328   4.570   0.869   5.777   1.385
